image_id	image_sha256	category_id	category	size_bin	object_threshold_events	B2_CPU_recall	B2_EP_recall	A1_CPU_recall	A1_EP_recall	a1_provider_interaction	a1_cpu_matched_a1_ep_missed	b2_ep_matched_a1_ep_missed	b2_cpu_matched_a1_cpu_missed	a1_ep_recovered_vs_b2_ep	a1_ep_lost_vs_b2_ep	a1_cpu_recovered_vs_b2_cpu	a1_cpu_lost_vs_b2_cpu
262686	7718035a4dbd11d67d955d79c4c18fa40c252a92a80692b94496b01f5a749ade	1	person	large	20	0.95	1.0	0.95	1.0	0.0	0	0	0	0	0	0	0
262686	7718035a4dbd11d67d955d79c4c18fa40c252a92a80692b94496b01f5a749ade	1	person	medium	10	1.0	0.9	1.0	0.9	0.0	1	0	0	0	0	0	0
262686	7718035a4dbd11d67d955d79c4c18fa40c252a92a80692b94496b01f5a749ade	1	person	small	10	0.9	0.8	0.8	0.8	0.09999999999999998	0	0	1	0	0	0	1
262686	7718035a4dbd11d67d955d79c4c18fa40c252a92a80692b94496b01f5a749ade	3	car	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
262686	7718035a4dbd11d67d955d79c4c18fa40c252a92a80692b94496b01f5a749ade	3	car	medium	10	0.7	0.9	0.9	0.9	-0.20000000000000007	0	0	0	0	0	2	0
262686	7718035a4dbd11d67d955d79c4c18fa40c252a92a80692b94496b01f5a749ade	28	umbrella	medium	10	0.7	0.7	0.7	0.7	0.0	0	0	0	0	0	0	0
262686	7718035a4dbd11d67d955d79c4c18fa40c252a92a80692b94496b01f5a749ade	52	banana	small	60	0.48333333333333334	0.45	0.48333333333333334	0.45	0.0	3	0	0	0	0	0	0
262686	7718035a4dbd11d67d955d79c4c18fa40c252a92a80692b94496b01f5a749ade	62	chair	large	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
263600	7f19d9d576e5183f321c3f31369f5642b2dd89687ff19b38602790f49bb1deea	24	zebra	large	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
263600	7f19d9d576e5183f321c3f31369f5642b2dd89687ff19b38602790f49bb1deea	24	zebra	medium	10	0.8	0.8	0.8	0.7	-0.10000000000000009	1	1	0	0	1	0	0
264615	804573022e1dc11c8901186723b48522d4c75a464f98ea31c831fa9f9bd633ee	21	cow	medium	10	1.0	1.0	0.9	0.9	0.0	0	1	1	0	1	0	1
264615	804573022e1dc11c8901186723b48522d4c75a464f98ea31c831fa9f9bd633ee	21	cow	small	60	0.8833333333333333	0.8666666666666667	0.8833333333333333	0.9	0.033333333333333326	0	0	1	2	0	1	1
267076	50b693dc68fb2637a3787428adf8ddc56ea6aead8d4c8a3b2cf4afd8d1fab85e	1	person	large	10	0.8	0.9	0.8	0.8	-0.09999999999999998	0	1	0	0	1	0	0
267076	50b693dc68fb2637a3787428adf8ddc56ea6aead8d4c8a3b2cf4afd8d1fab85e	1	person	medium	10	1.0	0.9	1.0	1.0	0.09999999999999998	0	0	0	1	0	0	0
267076	50b693dc68fb2637a3787428adf8ddc56ea6aead8d4c8a3b2cf4afd8d1fab85e	22	elephant	large	10	0.9	1.0	0.9	1.0	0.0	0	0	0	0	0	0	0
267284	669b448b5e60a7100bead6ac0b8c5cc4042963ce195d303f6e213a7a1f88418f	88	teddy bear	large	100	0.67	0.7	0.67	0.69	-0.010000000000000009	0	1	1	0	1	1	1
267284	669b448b5e60a7100bead6ac0b8c5cc4042963ce195d303f6e213a7a1f88418f	88	teddy bear	medium	30	0.6333333333333333	0.7	0.6333333333333333	0.6666666666666666	-0.033333333333333326	0	1	0	0	1	0	0
269680	224447cf1334940702d0b2becd9cc6385dad97242bb1dce10577c7d69c94eb59	7	train	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
269680	224447cf1334940702d0b2becd9cc6385dad97242bb1dce10577c7d69c94eb59	7	train	medium	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
272036	e8cea4d50deeac99875d31b7a2972f346817d3979732542bfbdfbd5c1bec69f1	1	person	medium	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
272036	e8cea4d50deeac99875d31b7a2972f346817d3979732542bfbdfbd5c1bec69f1	19	horse	large	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
272036	e8cea4d50deeac99875d31b7a2972f346817d3979732542bfbdfbd5c1bec69f1	19	horse	medium	20	0.05	0.1	0.05	0.1	0.0	0	0	0	0	0	0	0
272807	4e6d6cfb7eb6db45df99e7626301f8bae9a1ea8fefba8a768fea9fcee5cbd9b3	1	person	medium	30	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.0	1	0	0	0	0	0	0
272807	4e6d6cfb7eb6db45df99e7626301f8bae9a1ea8fefba8a768fea9fcee5cbd9b3	1	person	small	90	0.4777777777777778	0.4888888888888889	0.5111111111111111	0.4888888888888889	-0.03333333333333327	4	1	0	1	1	3	0
272807	4e6d6cfb7eb6db45df99e7626301f8bae9a1ea8fefba8a768fea9fcee5cbd9b3	2	bicycle	medium	10	0.8	0.8	0.8	0.8	0.0	0	0	0	0	0	0	0
272807	4e6d6cfb7eb6db45df99e7626301f8bae9a1ea8fefba8a768fea9fcee5cbd9b3	3	car	large	10	0.8	0.9	0.8	0.9	0.0	0	0	0	0	0	0	0
272807	4e6d6cfb7eb6db45df99e7626301f8bae9a1ea8fefba8a768fea9fcee5cbd9b3	3	car	small	70	0.38571428571428573	0.4142857142857143	0.34285714285714286	0.4142857142857143	0.04285714285714287	0	1	4	1	1	1	4
272807	4e6d6cfb7eb6db45df99e7626301f8bae9a1ea8fefba8a768fea9fcee5cbd9b3	4	motorcycle	large	40	0.8	0.825	0.825	0.825	-0.02499999999999991	0	0	0	0	0	1	0
274409	10b16b28fbd9c63013b03a0ea5be69d41950c9a986e68f21be64e0612a629684	1	person	small	10	0.6	0.7	0.6	0.6	-0.09999999999999998	0	1	0	0	1	0	0
274409	10b16b28fbd9c63013b03a0ea5be69d41950c9a986e68f21be64e0612a629684	2	bicycle	medium	10	0.8	0.7	0.8	0.8	0.10000000000000009	0	0	0	1	0	0	0
274409	10b16b28fbd9c63013b03a0ea5be69d41950c9a986e68f21be64e0612a629684	15	bench	medium	10	0.6	0.6	0.6	0.7	0.09999999999999998	0	0	0	1	0	0	0
274734	fce885010d87420473b90e29cfaed01ae373ae880d874751e0f675dbc0ba82c4	1	person	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
274734	fce885010d87420473b90e29cfaed01ae373ae880d874751e0f675dbc0ba82c4	37	sports ball	medium	10	0.6	0.4	0.6	0.4	0.0	2	0	0	0	0	0	0
274734	fce885010d87420473b90e29cfaed01ae373ae880d874751e0f675dbc0ba82c4	37	sports ball	small	20	0.45	0.5	0.45	0.5	0.0	0	0	0	0	0	0	0
274734	fce885010d87420473b90e29cfaed01ae373ae880d874751e0f675dbc0ba82c4	52	banana	large	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
274734	fce885010d87420473b90e29cfaed01ae373ae880d874751e0f675dbc0ba82c4	55	orange	medium	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
274734	fce885010d87420473b90e29cfaed01ae373ae880d874751e0f675dbc0ba82c4	63	couch	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
274734	fce885010d87420473b90e29cfaed01ae373ae880d874751e0f675dbc0ba82c4	67	dining table	medium	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
275276	cc1bf4ce63b89b0c7578a8265c80afd78d13201190d01c5a45ba7c0924bbb31e	24	zebra	large	10	0.9	1.0	0.9	1.0	0.0	0	0	0	0	0	0	0
277088	e1c50283a8af30f5ab6b6c73dbf7368c1726364b83c405beb9f77b6469b132bf	10	traffic light	small	30	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
277563	4baa55dfe9d18d6792ef992f05494436e3bb197ee9fb089997ddf0e4c2a68402	79	oven	large	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
277563	4baa55dfe9d18d6792ef992f05494436e3bb197ee9fb089997ddf0e4c2a68402	79	oven	medium	10	0.2	0.2	0.2	0.2	0.0	0	0	0	0	0	0	0
277563	4baa55dfe9d18d6792ef992f05494436e3bb197ee9fb089997ddf0e4c2a68402	81	sink	large	10	0.6	0.6	0.6	0.6	0.0	0	0	0	0	0	0	0
277563	4baa55dfe9d18d6792ef992f05494436e3bb197ee9fb089997ddf0e4c2a68402	82	refrigerator	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
281091	0331b1709b7cd7459e1de0a12ad6898384e60b14bfaae2a6d1a8ed8f245d9f09	1	person	medium	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
281091	0331b1709b7cd7459e1de0a12ad6898384e60b14bfaae2a6d1a8ed8f245d9f09	21	cow	medium	40	0.875	0.9	0.825	0.85	0.0	0	2	2	0	2	0	2
283181	0cb6c6f07428b5669b86419d4bd2340f601a3391dbc5f87c1f269ea7808fb365	38	kite	large	10	0.7	1.0	0.7	1.0	0.0	0	0	0	0	0	0	0
283181	0cb6c6f07428b5669b86419d4bd2340f601a3391dbc5f87c1f269ea7808fb365	38	kite	medium	10	0.8	0.9	0.8	0.9	0.0	0	0	0	0	0	0	0
284914	977fcdd55e6bd99ba15a730883ae05348b9a0d0c0979c903964bcf614ac5a24e	5	airplane	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
286932	b550e28bee8c0ffc82cbb75ace8774a095786f21dcddd7fe53aded1bf51d2a11	18	dog	large	10	0.9	0.9	0.9	1.0	0.09999999999999998	0	0	0	1	0	0	0
286932	b550e28bee8c0ffc82cbb75ace8774a095786f21dcddd7fe53aded1bf51d2a11	34	frisbee	medium	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
288739	cbdd354a0a030dcfe5c37a18bb752146f1bde6ce91e5cd28a4d6f85271daf530	1	person	medium	20	0.5	0.65	0.5	0.55	-0.09999999999999998	0	2	0	0	2	0	0
288739	cbdd354a0a030dcfe5c37a18bb752146f1bde6ce91e5cd28a4d6f85271daf530	1	person	small	110	0.4727272727272727	0.42727272727272725	0.4727272727272727	0.4727272727272727	0.04545454545454547	1	1	0	6	1	0	0
288739	cbdd354a0a030dcfe5c37a18bb752146f1bde6ce91e5cd28a4d6f85271daf530	8	truck	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
289024	053c818a6d0cbc44794432531e205a9b9f9f3adbbeb46eb74e1ee2c290c8982f	1	person	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
289024	053c818a6d0cbc44794432531e205a9b9f9f3adbbeb46eb74e1ee2c290c8982f	43	tennis racket	medium	10	0.9	0.8	0.9	0.8	0.0	1	0	0	0	0	0	0
292156	67426eca4d75b818bd6cf1b26ae9ab776e700e94d566e9d374927f925ac7b79a	1	person	large	20	0.95	0.85	0.9	0.9	0.09999999999999998	0	0	1	1	0	0	1
292156	67426eca4d75b818bd6cf1b26ae9ab776e700e94d566e9d374927f925ac7b79a	52	banana	small	10	0.5	0.5	0.5	0.5	0.0	0	0	0	0	0	0	0
294348	55acb5099f725575351f6ce5d95b9b6ff4d45d71d74821eb20770de71b521fc4	1	person	large	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
294348	55acb5099f725575351f6ce5d95b9b6ff4d45d71d74821eb20770de71b521fc4	15	bench	large	10	0.8	0.0	0.8	0.0	0.0	8	0	0	0	0	0	0
295097	740dcbb95dbb4c1cdcafe42ce1b8608618c6393b57837ac4bebf1363e0f1dfb3	1	person	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
295097	740dcbb95dbb4c1cdcafe42ce1b8608618c6393b57837ac4bebf1363e0f1dfb3	18	dog	large	10	1.0	0.9	1.0	1.0	0.09999999999999998	0	0	0	1	0	0	0
295097	740dcbb95dbb4c1cdcafe42ce1b8608618c6393b57837ac4bebf1363e0f1dfb3	90	toothbrush	medium	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
295575	c372d23b90315a0eaa4d405ef7978ff1ab7ced9b75192e254b8c0982fe873987	1	person	large	20	0.85	0.75	0.8	0.7	-1.1102230246251565e-16	2	1	1	0	1	0	1
295575	c372d23b90315a0eaa4d405ef7978ff1ab7ced9b75192e254b8c0982fe873987	1	person	medium	40	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
295575	c372d23b90315a0eaa4d405ef7978ff1ab7ced9b75192e254b8c0982fe873987	37	sports ball	small	110	0.0	0.00909090909090909	0.0	0.0	-0.00909090909090909	0	1	0	0	1	0	0
295575	c372d23b90315a0eaa4d405ef7978ff1ab7ced9b75192e254b8c0982fe873987	43	tennis racket	small	30	0.6666666666666666	0.7	0.6666666666666666	0.6666666666666666	-0.033333333333333326	0	1	0	0	1	0	0
295589	b8ce20b2307f53ab41891203b0f15129a53aa2e1f84d90e57afc45a1a8e273d3	1	person	large	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
295589	b8ce20b2307f53ab41891203b0f15129a53aa2e1f84d90e57afc45a1a8e273d3	1	person	medium	20	0.5	0.55	0.5	0.55	0.0	0	0	0	0	0	0	0
295589	b8ce20b2307f53ab41891203b0f15129a53aa2e1f84d90e57afc45a1a8e273d3	1	person	small	100	0.46	0.49	0.48	0.49	-0.019999999999999962	3	0	0	0	0	2	0
295589	b8ce20b2307f53ab41891203b0f15129a53aa2e1f84d90e57afc45a1a8e273d3	40	baseball glove	medium	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
296599	6e6d89ce26658c1d0bf6dace4af298cb7b1164f79e48a59bcea2bf3b52fcdb37	7	train	large	20	0.85	0.8	0.85	0.8	0.0	1	0	0	0	0	0	0
296599	6e6d89ce26658c1d0bf6dace4af298cb7b1164f79e48a59bcea2bf3b52fcdb37	7	train	small	10	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
297011	a76ab116fbaf6d151fcf0d18d4ad53ab68a03b4f60d3ee45fe1eb67ac141b811	1	person	large	10	0.6	0.6	0.6	0.6	0.0	0	0	0	0	0	0	0
297011	a76ab116fbaf6d151fcf0d18d4ad53ab68a03b4f60d3ee45fe1eb67ac141b811	2	bicycle	large	20	0.7	0.65	0.7	0.7	0.04999999999999993	0	0	0	1	0	0	0
297011	a76ab116fbaf6d151fcf0d18d4ad53ab68a03b4f60d3ee45fe1eb67ac141b811	28	umbrella	medium	10	0.8	0.5	0.8	0.5	0.0	3	0	0	0	0	0	0
297011	a76ab116fbaf6d151fcf0d18d4ad53ab68a03b4f60d3ee45fe1eb67ac141b811	31	handbag	medium	10	0.8	0.8	0.8	0.8	0.0	0	0	0	0	0	0	0
297620	3794eff73e28b375597a7e31201b161d5b393f9d79de9500fdff10153d4a885c	62	chair	large	10	0.8	0.7	0.8	0.7	0.0	1	0	0	0	0	0	0
297620	3794eff73e28b375597a7e31201b161d5b393f9d79de9500fdff10153d4a885c	62	chair	medium	10	1.0	0.9	1.0	1.0	0.09999999999999998	0	0	0	1	0	0	0
297620	3794eff73e28b375597a7e31201b161d5b393f9d79de9500fdff10153d4a885c	63	couch	large	20	0.8	0.75	0.75	0.75	0.050000000000000044	0	0	1	0	0	0	1
297620	3794eff73e28b375597a7e31201b161d5b393f9d79de9500fdff10153d4a885c	63	couch	medium	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
297620	3794eff73e28b375597a7e31201b161d5b393f9d79de9500fdff10153d4a885c	65	bed	large	10	0.5	0.5	0.4	0.5	0.09999999999999998	0	0	1	0	0	0	1
297789	6f38dae7e79bb6cf89cee663bdac44a08b589eb328fb4ba3496b4699d9054fe5	1	person	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
297789	6f38dae7e79bb6cf89cee663bdac44a08b589eb328fb4ba3496b4699d9054fe5	43	tennis racket	medium	10	0.4	0.4	0.4	0.4	0.0	0	0	0	0	0	0	0
299785	6cf9ecd9642e8a0d40e12bcba45704c3875a60e86f57647395c48e00515f69ad	74	mouse	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
299785	6cf9ecd9642e8a0d40e12bcba45704c3875a60e86f57647395c48e00515f69ad	76	keyboard	large	20	0.75	0.8	0.75	0.8	0.0	0	0	0	0	0	0	0
300307	0057b633e0aebe6378bf2d3cc1cb470d161091289982fbbfda3d9ae3509ddbf5	1	person	small	60	0.3	0.3333333333333333	0.3	0.35	0.016666666666666663	0	0	0	1	0	0	0
300307	0057b633e0aebe6378bf2d3cc1cb470d161091289982fbbfda3d9ae3509ddbf5	9	boat	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
300307	0057b633e0aebe6378bf2d3cc1cb470d161091289982fbbfda3d9ae3509ddbf5	16	bird	small	70	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
300908	95055b3f4b0ca126642f545836dcd4600890439e397bb7a5bbc9edef60dc9ed8	1	person	large	10	0.8	0.8	0.8	0.8	0.0	0	0	0	0	0	0	0
300908	95055b3f4b0ca126642f545836dcd4600890439e397bb7a5bbc9edef60dc9ed8	35	skis	medium	10	0.7	0.7	0.7	0.7	0.0	0	0	0	0	0	0	0
301783	9bf1ab80c747f24562bb767abc9fb684ba2cdcfdcbc34ec46d214171293c8321	44	bottle	small	50	0.72	0.72	0.74	0.66	-0.07999999999999996	4	3	0	0	3	1	0
301783	9bf1ab80c747f24562bb767abc9fb684ba2cdcfdcbc34ec46d214171293c8321	47	cup	small	20	0.7	0.6	0.7	0.6	0.0	2	0	0	0	0	0	0
301783	9bf1ab80c747f24562bb767abc9fb684ba2cdcfdcbc34ec46d214171293c8321	81	sink	large	10	1.0	0.9	0.9	0.9	0.09999999999999998	0	0	1	0	0	0	1
302319	4f4b1fef1927a2293b6f9fc16c34e03d15773fbcd4322334445d33eba151b4da	1	person	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
302319	4f4b1fef1927a2293b6f9fc16c34e03d15773fbcd4322334445d33eba151b4da	37	sports ball	small	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
302319	4f4b1fef1927a2293b6f9fc16c34e03d15773fbcd4322334445d33eba151b4da	43	tennis racket	medium	10	0.4	0.4	0.3	0.4	0.10000000000000003	0	0	1	0	0	0	1
302675	9ce47111460780a7fb5cfe7d3a818136c8dd9b52a937da04d0be4a7a41118ec0	1	person	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
302675	9ce47111460780a7fb5cfe7d3a818136c8dd9b52a937da04d0be4a7a41118ec0	38	kite	large	20	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
302675	9ce47111460780a7fb5cfe7d3a818136c8dd9b52a937da04d0be4a7a41118ec0	38	kite	medium	90	0.8333333333333334	0.8222222222222222	0.8444444444444444	0.8222222222222222	-0.011111111111111072	3	1	1	1	1	2	1
303423	5b9918d73e7ca433cedcd543b1ff1e1af6c1f61db84a30124753b064f0833ef2	70	toilet	large	10	0.9	0.9	0.9	1.0	0.09999999999999998	0	0	0	1	0	0	0
303423	5b9918d73e7ca433cedcd543b1ff1e1af6c1f61db84a30124753b064f0833ef2	81	sink	medium	10	0.8	0.8	0.8	0.8	0.0	0	0	0	0	0	0	0
304088	416ba48d50bd6d13ce6d776166971ae0a58ab17b726541fce5aa7075dfcb478a	1	person	medium	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
304088	416ba48d50bd6d13ce6d776166971ae0a58ab17b726541fce5aa7075dfcb478a	1	person	small	30	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
304088	416ba48d50bd6d13ce6d776166971ae0a58ab17b726541fce5aa7075dfcb478a	39	baseball bat	small	10	0.4	0.4	0.4	0.4	0.0	0	0	0	0	0	0	0
304088	416ba48d50bd6d13ce6d776166971ae0a58ab17b726541fce5aa7075dfcb478a	40	baseball glove	small	10	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
306178	f2cc0d6168b44b4cbe2324fde7fc24c28f5155d42ccf895c8778ddbab9a904eb	65	bed	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
306178	f2cc0d6168b44b4cbe2324fde7fc24c28f5155d42ccf895c8778ddbab9a904eb	73	laptop	medium	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	3	car	small	10	0.6	0.5	0.6	0.5	0.0	1	0	0	0	0	0	0
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	62	chair	medium	40	0.8	0.775	0.8	0.825	0.04999999999999993	0	0	0	2	0	0	0
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	63	couch	medium	30	0.8666666666666667	0.9333333333333333	0.9	0.9	-0.06666666666666665	0	1	0	0	1	1	0
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	64	potted plant	medium	20	0.85	0.85	0.85	0.85	0.0	0	0	0	0	0	0	0
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	64	potted plant	small	30	0.5666666666666667	0.4666666666666667	0.5666666666666667	0.5	0.033333333333333326	3	0	0	1	0	0	0
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	67	dining table	large	10	0.2	0.2	0.3	0.1	-0.2	2	1	0	0	1	1	0
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	86	vase	small	50	0.28	0.44	0.28	0.42	-0.020000000000000018	1	1	0	0	1	0	0
309206	a5fa8dd301867297fa29e64542d4b622f95e234c1ac204dcef44a2a20d8a7eff	22	elephant	medium	20	0.8	0.8	0.8	0.8	0.0	0	0	0	0	0	0	0
309382	7bc332766457e85b7da540a2f3cc6217f7ae1c5720dc32125f3934a0502b5fc1	70	toilet	large	10	1.0	1.0	0.9	1.0	0.09999999999999998	0	0	1	0	0	0	1
309474	b92a0923450885d85a8cca272d13d20665bfcd5b9bf08e2429457285e3c1b78a	9	boat	large	10	0.4	0.4	0.4	0.4	0.0	0	0	0	0	0	0	0
309474	b92a0923450885d85a8cca272d13d20665bfcd5b9bf08e2429457285e3c1b78a	9	boat	medium	10	0.9	1.0	0.9	0.9	-0.09999999999999998	0	1	0	0	1	0	0
309474	b92a0923450885d85a8cca272d13d20665bfcd5b9bf08e2429457285e3c1b78a	9	boat	small	20	0.6	0.5	0.55	0.5	0.04999999999999993	1	0	1	0	0	0	1
310071	9f237e03ab030c46ddcf6497cbc1944f9569071cd1fcc50e7b7fdc8b32184a96	1	person	large	10	0.8	0.8	0.8	0.8	0.0	0	0	0	0	0	0	0
310071	9f237e03ab030c46ddcf6497cbc1944f9569071cd1fcc50e7b7fdc8b32184a96	1	person	medium	10	0.8	0.8	0.8	0.8	0.0	0	0	0	0	0	0	0
310071	9f237e03ab030c46ddcf6497cbc1944f9569071cd1fcc50e7b7fdc8b32184a96	15	bench	small	20	0.55	0.5	0.55	0.5	0.0	1	0	0	0	0	0	0
310071	9f237e03ab030c46ddcf6497cbc1944f9569071cd1fcc50e7b7fdc8b32184a96	28	umbrella	large	10	0.8	0.7	0.8	0.8	0.10000000000000009	0	0	0	1	0	0	0
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	1	person	medium	10	1.0	0.9	1.0	1.0	0.09999999999999998	0	0	0	1	0	0	0
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	1	person	small	20	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	2	bicycle	medium	10	0.9	0.9	0.9	1.0	0.09999999999999998	0	0	0	1	0	0	0
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	3	car	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	3	car	medium	30	0.8666666666666667	0.9333333333333333	0.9	0.9333333333333333	-0.033333333333333326	0	0	0	0	0	1	0
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	3	car	small	20	0.3	0.25	0.15	0.25	0.15	0	0	3	0	0	0	3
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	8	truck	large	10	0.9	0.9	1.0	1.0	0.0	0	0	0	1	0	1	0
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	8	truck	medium	10	0.8	0.8	0.8	0.8	0.0	0	0	0	0	0	0	0
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	27	backpack	medium	10	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	28	umbrella	medium	10	0.5	0.5	0.4	0.5	0.09999999999999998	0	0	1	0	0	0	1
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	31	handbag	medium	10	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
312435	2687ec86c97eaa4db68b4d5162bafe27496f9e7d93d4caeb052aa862153a1dce	44	bottle	small	20	0.55	0.5	0.55	0.5	0.0	1	0	0	0	0	0	0
312435	2687ec86c97eaa4db68b4d5162bafe27496f9e7d93d4caeb052aa862153a1dce	62	chair	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
312435	2687ec86c97eaa4db68b4d5162bafe27496f9e7d93d4caeb052aa862153a1dce	72	tv	medium	10	0.8	0.8	0.8	0.8	0.0	0	0	0	0	0	0	0
312435	2687ec86c97eaa4db68b4d5162bafe27496f9e7d93d4caeb052aa862153a1dce	74	mouse	small	10	0.4	0.4	0.4	0.4	0.0	0	0	0	0	0	0	0
312435	2687ec86c97eaa4db68b4d5162bafe27496f9e7d93d4caeb052aa862153a1dce	76	keyboard	medium	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
313345	4f67d51e25655a480886e0f863a5aa062bdced21f7966223896d366c64f915fa	38	kite	large	10	0.2	0.2	0.2	0.2	0.0	0	0	0	0	0	0	0
313345	4f67d51e25655a480886e0f863a5aa062bdced21f7966223896d366c64f915fa	38	kite	small	40	0.825	0.75	0.8	0.8	0.07499999999999996	1	0	1	2	0	0	1
315381	1477f46605ab52a50a777a94145c7f4a98b13e5c6280e1f879bdca106dd3f52c	1	person	large	20	0.9	0.95	0.95	0.95	-0.04999999999999993	0	0	0	0	0	1	0
315381	1477f46605ab52a50a777a94145c7f4a98b13e5c6280e1f879bdca106dd3f52c	1	person	medium	30	0.6333333333333333	0.6333333333333333	0.6333333333333333	0.6333333333333333	0.0	0	0	0	0	0	0	0
315381	1477f46605ab52a50a777a94145c7f4a98b13e5c6280e1f879bdca106dd3f52c	31	handbag	small	10	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
315381	1477f46605ab52a50a777a94145c7f4a98b13e5c6280e1f879bdca106dd3f52c	34	frisbee	small	20	0.2	0.15	0.2	0.15	0.0	1	0	0	0	0	0	0
