image_id	image_sha256	category_id	category	gt_id	gt_bbox	gt_area	size_bin	pyramid_proxy	iou_threshold	a1_cpu_matched_a1_ep_missed	b2_ep_matched_a1_ep_missed	b2_cpu_matched_a1_cpu_missed	a1_ep_recovered_vs_b2_ep	a1_ep_lost_vs_b2_ep	a1_cpu_recovered_vs_b2_cpu	a1_cpu_lost_vs_b2_cpu	any_surface_disagreement	B2_CPU_matched	B2_CPU_detection_id	B2_CPU_score	B2_CPU_rank	B2_CPU_iou	B2_EP_matched	B2_EP_detection_id	B2_EP_score	B2_EP_rank	B2_EP_iou	A1_CPU_matched	A1_CPU_detection_id	A1_CPU_score	A1_CPU_rank	A1_CPU_iou	A1_EP_matched	A1_EP_detection_id	A1_EP_score	A1_EP_rank	A1_EP_iou
301783	9bf1ab80c747f24562bb767abc9fb684ba2cdcfdcbc34ec46d214171293c8321	44	bottle	90156	[74.3,139.64,14.63,32.22]	336.23295000000024	small	P3	0.85	1	1	0	0	1	0	0	1	1	33072	0.445646	2	0.8717027210662261	1	32932	0.418869	2	0.8568133269937076	1	31650	0.444379	2	0.8608426176374163	0	0	NA	NA	NA
301783	9bf1ab80c747f24562bb767abc9fb684ba2cdcfdcbc34ec46d214171293c8321	44	bottle	94775	[89.83,140.2,15.99,32.21]	363.00190000000003	small	P3	0.95	1	0	0	0	0	1	0	1	0	0	NA	NA	NA	0	0	NA	NA	NA	1	31724	0.003966	45	0.9723184993755403	0	0	NA	NA	NA
301783	9bf1ab80c747f24562bb767abc9fb684ba2cdcfdcbc34ec46d214171293c8321	44	bottle	95489	[170.15,211.22,19.96,57.11]	687.0126500000002	small	P3	0.75	1	1	0	0	1	0	0	1	1	33083	0.044964	7	0.7522419553156043	1	32955	0.016001	16	0.7683919076966397	1	31671	0.021339	15	0.7785678917844953	0	0	NA	NA	NA
301783	9bf1ab80c747f24562bb767abc9fb684ba2cdcfdcbc34ec46d214171293c8321	44	bottle	95602	[152.55,212.5,23.41,60.71]	980.3597	small	P3	0.7	1	0	0	0	0	0	0	1	1	33120	0.00731	32	0.7200883102469192	0	0	NA	NA	NA	1	31693	0.009089	30	0.713515561606748	0	0	NA	NA	NA
301783	9bf1ab80c747f24562bb767abc9fb684ba2cdcfdcbc34ec46d214171293c8321	81	sink	1130361	[128.28,341.76,181.89,84.24]	10938.644500000004	large	P5	0.95	0	0	1	0	0	0	1	1	1	33073	0.399829	1	0.9520030704204633	0	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA
301783	9bf1ab80c747f24562bb767abc9fb684ba2cdcfdcbc34ec46d214171293c8321	47	cup	2215001	[121.67,244.97,25.87,35.37]	773.4616499999992	small	P3	0.75	1	0	0	0	0	0	0	1	1	33148	0.003811	23	0.800778740843902	0	0	NA	NA	NA	1	31720	0.004179	21	0.8074860643958217	0	0	NA	NA	NA
301783	9bf1ab80c747f24562bb767abc9fb684ba2cdcfdcbc34ec46d214171293c8321	47	cup	2215001	[121.67,244.97,25.87,35.37]	773.4616499999992	small	P3	0.8	1	0	0	0	0	0	0	1	1	33148	0.003811	23	0.800778740843902	0	0	NA	NA	NA	1	31720	0.004179	21	0.8074860643958217	0	0	NA	NA	NA
302319	4f4b1fef1927a2293b6f9fc16c34e03d15773fbcd4322334445d33eba151b4da	43	tennis racket	659065	[156.17,49.97,81.29,99.88]	4181.442449999998	medium	P4	0.65	0	0	1	0	0	0	1	1	1	33318	0.001238	6	0.6740782920941237	1	33165	0.002069	4	0.6713805547523356	0	0	NA	NA	NA	1	32501	0.001699	4	0.6760708805863785
302675	9ce47111460780a7fb5cfe7d3a818136c8dd9b52a937da04d0be4a7a41118ec0	38	kite	623411	[117.74,109.26,200.55,119.15]	9055.394199999997	medium	P4	0.95	1	0	0	0	0	0	0	1	1	33324	0.5	4	0.9537722411098812	0	0	NA	NA	NA	1	31896	0.669926	4	0.9584947973485363	0	0	NA	NA	NA
302675	9ce47111460780a7fb5cfe7d3a818136c8dd9b52a937da04d0be4a7a41118ec0	38	kite	624222	[271.1,17.18,214.1,111.54]	8471.7403	medium	P4	0.8999999999999999	0	0	1	1	0	0	1	1	1	33321	0.5	1	0.9115442850478301	0	0	NA	NA	NA	0	0	NA	NA	NA	1	32505	0.669926	1	0.9023246055013231
302675	9ce47111460780a7fb5cfe7d3a818136c8dd9b52a937da04d0be4a7a41118ec0	38	kite	626667	[71.75,19.68,220.14,107.28]	8327.80125	medium	P4	0.8999999999999999	0	0	0	0	0	1	0	1	0	0	NA	NA	NA	1	33170	0.5	2	0.92382423323224	1	31894	0.669926	2	0.9017569558387382	1	32506	0.669926	2	0.9323249407665235
302675	9ce47111460780a7fb5cfe7d3a818136c8dd9b52a937da04d0be4a7a41118ec0	38	kite	626778	[284.22,101.01,202.03,104.5]	7209.774299999999	medium	P4	0.85	0	0	0	0	0	1	0	1	0	0	NA	NA	NA	1	33226	0.005065	56	0.8619481480597405	1	31958	0.003461	65	0.8875325717003141	1	32560	0.004923	55	0.8704188318651161
302675	9ce47111460780a7fb5cfe7d3a818136c8dd9b52a937da04d0be4a7a41118ec0	38	kite	1464091	[292.49,64.92,191.84,102.84]	6709.536599999996	medium	P4	0.95	0	1	0	0	1	0	0	1	0	0	NA	NA	NA	1	33171	0.5	3	0.955628646149303	0	0	NA	NA	NA	0	0	NA	NA	NA
302675	9ce47111460780a7fb5cfe7d3a818136c8dd9b52a937da04d0be4a7a41118ec0	38	kite	1465098	[464.88,68.21,35.12,59.99]	1047.335	medium	P4	0.95	1	0	0	0	0	0	0	1	1	33332	0.043554	11	0.9538523146184636	0	0	NA	NA	NA	1	31904	0.048545	11	0.9652921002663937	0	0	NA	NA	NA
302675	9ce47111460780a7fb5cfe7d3a818136c8dd9b52a937da04d0be4a7a41118ec0	38	kite	1465535	[466.82,121.08,33.18,64.92]	1233.8836999999999	medium	P4	0.75	1	0	0	0	0	0	0	1	1	33333	0.043554	12	0.7583597857414898	0	0	NA	NA	NA	1	31907	0.032277	14	0.754383439051047	0	0	NA	NA	NA
303423	5b9918d73e7ca433cedcd543b1ff1e1af6c1f61db84a30124753b064f0833ef2	70	toilet	1095745	[129.54,123.49,102.67,171.76]	12001.826799999999	large	P5	0.95	0	0	0	1	0	0	0	1	0	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	1	32650	0.669926	1	0.9507097072558088
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	62	chair	108852	[202.81,233.8,70.14,38.03]	1815.0254000000002	medium	P4	0.95	0	0	0	1	0	0	0	1	0	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	1	32769	0.5	1	0.9632245237807359
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	63	couch	115887	[74.17,168.75,160.74,57.01]	7934.626699999999	medium	P4	0.95	0	0	0	0	0	1	0	1	0	0	NA	NA	NA	1	33456	0.025195	3	0.9539308560367009	1	32243	0.004923	9	0.9515098976146531	1	32795	0.019973	3	0.9515098976146531
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	63	couch	117512	[294.82,185.96,87.91,71.38]	2530.71415	medium	P4	0.95	0	1	0	0	1	0	0	1	0	0	NA	NA	NA	1	33527	0.005773	10	0.9558958739701255	0	0	NA	NA	NA	0	0	NA	NA	NA
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	67	dining table	121045	[179.37,266.08,201.98,66.92]	10308.466750000001	large	P5	0.55	1	1	0	0	1	0	0	1	1	33589	0.307389	1	0.5969443944342685	1	33508	0.007584	6	0.5584120164122588	1	32154	0.25697	1	0.6006003992892139	0	0	NA	NA	NA
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	67	dining table	121045	[179.37,266.08,201.98,66.92]	10308.466750000001	large	P5	0.6	1	0	0	0	0	1	0	1	0	0	NA	NA	NA	0	0	NA	NA	NA	1	32154	0.25697	1	0.6006003992892139	0	0	NA	NA	NA
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	86	vase	1154716	[256.84,172.93,10.43,9.44]	74.19699999999996	small	P3	0.8	1	1	0	0	1	0	0	1	1	33694	0.004736	13	0.8188929752347297	1	33520	0.005885	13	0.8029029590955585	1	32239	0.00522	13	0.8298598283826174	0	0	NA	NA	NA
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	62	chair	1590671	[212.33,206.38,82.74,46.19]	2697.0196999999994	medium	P4	0.8999999999999999	0	0	0	1	0	0	0	1	1	33596	0.043554	5	0.9029653057002033	0	0	NA	NA	NA	1	32164	0.032277	5	0.9033803529507631	1	32783	0.032277	6	0.9033805323280135
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	64	potted plant	1609228	[421.33,207.94,40.95,31.85]	885.9679499999996	small	P3	0.85	1	0	0	0	0	0	0	1	1	33857	0.001779	45	0.8656163719894332	0	0	NA	NA	NA	1	32392	0.001916	44	0.8668302654377059	0	0	NA	NA	NA
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	64	potted plant	1610511	[239.81,156.13,40.94,30.7]	780.3352	small	P3	0.75	1	0	0	0	0	0	0	1	1	33673	0.005773	13	0.814247884291843	0	0	NA	NA	NA	1	32226	0.006055	13	0.8006700286925987	0	0	NA	NA	NA
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	64	potted plant	1610511	[239.81,156.13,40.94,30.7]	780.3352	small	P3	0.8	1	0	0	0	0	0	0	1	1	33673	0.005773	13	0.814247884291843	0	0	NA	NA	NA	1	32226	0.006055	13	0.8006700286925987	0	0	NA	NA	NA
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	86	vase	1667581	[238.78,314.53,43.1,18.47]	293.61445000000066	small	P3	0.5	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	33708	0.001595	47	0.8220389159865121	0	0	NA	NA	NA	1	33030	0.001714	47	0.8237532269281944
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	86	vase	1667581	[238.78,314.53,43.1,18.47]	293.61445000000066	small	P3	0.55	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	33708	0.001595	47	0.8220389159865121	0	0	NA	NA	NA	1	33030	0.001714	47	0.8237532269281944
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	86	vase	1667581	[238.78,314.53,43.1,18.47]	293.61445000000066	small	P3	0.6	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	33708	0.001595	47	0.8220389159865121	0	0	NA	NA	NA	1	33030	0.001714	47	0.8237532269281944
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	86	vase	1667581	[238.78,314.53,43.1,18.47]	293.61445000000066	small	P3	0.65	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	33708	0.001595	47	0.8220389159865121	0	0	NA	NA	NA	1	33030	0.001714	47	0.8237532269281944
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	86	vase	1667581	[238.78,314.53,43.1,18.47]	293.61445000000066	small	P3	0.7	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	33708	0.001595	47	0.8220389159865121	0	0	NA	NA	NA	1	33030	0.001714	47	0.8237532269281944
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	86	vase	1667581	[238.78,314.53,43.1,18.47]	293.61445000000066	small	P3	0.75	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	33708	0.001595	47	0.8220389159865121	0	0	NA	NA	NA	1	33030	0.001714	47	0.8237532269281944
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	86	vase	1667581	[238.78,314.53,43.1,18.47]	293.61445000000066	small	P3	0.8	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	33708	0.001595	47	0.8220389159865121	0	0	NA	NA	NA	1	33030	0.001714	47	0.8237532269281944
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	86	vase	1668547	[71.33,251.26,25.63,35.75]	675.7993000000001	small	P3	0.8	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	33529	0.005279	14	0.8022692532355347	0	0	NA	NA	NA	1	32843	0.006518	11	0.8009558082347942
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	3	car	1782564	[169.14,155.78,25.68,8.61]	174.47334999999993	small	P3	0.75	1	0	0	0	0	0	0	1	1	33724	0.003418	2	0.7539893166597506	0	0	NA	NA	NA	1	32288	0.003345	1	0.780064650452666	0	0	NA	NA	NA
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	64	potted plant	1956191	[317.03,148.84,20.76,29.94]	411.96880000000033	small	P3	0.6	0	0	0	1	0	0	0	1	0	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	1	32911	0.003345	23	0.6008810744979912
309382	7bc332766457e85b7da540a2f3cc6217f7ae1c5720dc32125f3934a0502b5fc1	70	toilet	1093782	[179.95,259.77,98.69,197.37]	15472.004800000004	large	P5	0.95	0	0	1	0	0	0	1	1	1	34038	0.5	1	0.9583216018664672	1	33897	0.5	1	0.9683615066441765	0	0	NA	NA	NA	1	33224	0.669926	1	0.9763770848677169
309474	b92a0923450885d85a8cca272d13d20665bfcd5b9bf08e2429457285e3c1b78a	9	boat	176794	[207.31,169.04,141.13,105.83]	7132.4860499999995	medium	P4	0.95	0	1	0	0	1	0	0	1	0	0	NA	NA	NA	1	34016	0.002254	61	0.955726599730228	0	0	NA	NA	NA	0	0	NA	NA	NA
309474	b92a0923450885d85a8cca272d13d20665bfcd5b9bf08e2429457285e3c1b78a	9	boat	2054936	[517.42,209.68,23.75,6.25]	123.24595000000016	small	P3	0.7	0	0	1	0	0	0	1	1	1	34071	0.032822	11	0.7014384808555119	0	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA
309474	b92a0923450885d85a8cca272d13d20665bfcd5b9bf08e2429457285e3c1b78a	9	boat	2055493	[594.48,167.9,28.32,46.59]	415.58170000000035	small	P3	0.8	1	0	0	0	0	0	0	1	1	34114	0.005773	36	0.8454644804155984	0	0	NA	NA	NA	1	32691	0.003966	45	0.8396544478085024	0	0	NA	NA	NA
310071	9f237e03ab030c46ddcf6497cbc1944f9569071cd1fcc50e7b7fdc8b32184a96	28	umbrella	280101	[116.18,180.53,241.01,109.12]	13327.6874	large	P5	0.85	0	0	0	1	0	0	0	1	1	34256	0.5	1	0.865547654289939	0	0	NA	NA	NA	1	32811	0.669926	1	0.8693891290387495	1	33440	0.669926	1	0.8541856031777892
310071	9f237e03ab030c46ddcf6497cbc1944f9569071cd1fcc50e7b7fdc8b32184a96	15	bench	2063040	[374.54,307.0,44.59,10.59]	437.8140999999995	small	P3	0.6	1	0	0	0	0	0	0	1	1	34268	0.017325	3	0.6022724844431232	0	0	NA	NA	NA	1	32824	0.017613	3	0.6063650616398943	0	0	NA	NA	NA
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	2	bicycle	125342	[244.55,179.34,90.83,175.45]	8044.45595	medium	P4	0.95	0	0	0	1	0	0	0	1	0	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	1	33674	0.669926	1	0.963998363361231
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	3	car	243264	[0.0,80.96,38.4,40.34]	1303.2908000000004	medium	P4	0.8999999999999999	0	0	0	0	0	1	0	1	0	0	NA	NA	NA	1	34354	0.263135	4	0.9298353330643117	1	33027	0.299402	4	0.9219503966032442	1	33681	0.218365	6	0.9219503966032442
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	3	car	244644	[584.59,107.73,54.48,196.76]	8175.906900000004	medium	P4	0.95	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	34413	0.009624	32	0.953843342059242	0	0	NA	NA	NA	1	33770	0.006055	50	0.9502592647593034
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	28	umbrella	281578	[179.88,6.66,159.96,139.35]	7404.0750499999995	medium	P4	0.7	0	0	1	0	0	0	1	1	1	34542	0.011341	6	0.7011244130834691	1	34507	0.00338	8	0.7149740175025305	0	0	NA	NA	NA	1	33785	0.004923	7	0.7133848645661696
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	8	truck	1374275	[313.14,66.52,128.17,113.57]	10352.7917	large	P5	0.95	0	0	0	1	0	1	0	1	0	0	NA	NA	NA	0	0	NA	NA	NA	1	33030	0.218365	2	0.9520674143311507	1	33682	0.218365	2	0.9520674143311503
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	3	car	1779007	[226.53,86.54,42.05,21.65]	403.83974999999964	small	P3	0.55	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	34361	0.075147	8	0.5722237806468864	0	0	NA	NA	NA	1	33688	0.071147	8	0.571701819893188
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	3	car	2043697	[221.01,79.17,56.5,27.62]	488.03380000000027	small	P3	0.6	0	0	1	0	0	0	1	1	1	34622	0.003458	76	0.7164140269931066	1	34486	0.003458	79	0.6352327619824046	0	0	NA	NA	NA	1	33857	0.002596	99	0.6430528200686852
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	3	car	2043697	[221.01,79.17,56.5,27.62]	488.03380000000027	small	P3	0.65	0	0	1	0	0	0	1	1	1	34622	0.003458	76	0.7164140269931066	0	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	3	car	2043697	[221.01,79.17,56.5,27.62]	488.03380000000027	small	P3	0.7	0	0	1	0	0	0	1	1	1	34622	0.003458	76	0.7164140269931066	0	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA
312286	18831c8e282ef1b9ae11e1f2e3d8c1f9fd3c79684d9d4720267b46a4ded99743	1	person	2176972	[245.24,71.67,99.99,123.26]	8459.856600000001	medium	P4	0.95	0	0	0	1	0	0	0	1	1	34529	0.016001	6	0.9604312732727109	0	0	NA	NA	NA	1	33070	0.014054	8	0.9574223049340289	1	33733	0.009232	8	0.950655283501296
312435	2687ec86c97eaa4db68b4d5162bafe27496f9e7d93d4caeb052aa862153a1dce	44	bottle	94422	[405.07,222.54,27.62,57.03]	994.3640499999998	small	P3	0.7	1	0	0	0	0	0	0	1	1	34820	0.016001	2	0.739714122040291	0	0	NA	NA	NA	1	33364	0.014054	2	0.743835594975933	0	0	NA	NA	NA
313345	4f67d51e25655a480886e0f863a5aa062bdced21f7966223896d366c64f915fa	38	kite	624332	[550.3,146.77,9.84,12.68]	80.17725000000006	small	P3	0.85	0	0	0	1	0	0	0	1	0	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	1	34273	0.63611	2	0.861451846342615
313345	4f67d51e25655a480886e0f863a5aa062bdced21f7966223896d366c64f915fa	38	kite	624863	[383.95,351.01,32.65,21.97]	169.89180000000002	small	P3	0.85	0	0	1	0	0	0	1	1	1	35090	0.374053	4	0.8648686563045215	0	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA
313345	4f67d51e25655a480886e0f863a5aa062bdced21f7966223896d366c64f915fa	38	kite	2089057	[110.28,339.5,14.46,7.3]	63.01584999999998	small	P3	0.85	0	0	0	1	0	0	0	1	1	35100	0.013975	13	0.9277749876728335	0	0	NA	NA	NA	1	33634	0.014136	13	0.923037200206254	1	34284	0.014136	12	0.889148497839588
313345	4f67d51e25655a480886e0f863a5aa062bdced21f7966223896d366c64f915fa	38	kite	2089057	[110.28,339.5,14.46,7.3]	63.01584999999998	small	P3	0.8999999999999999	1	0	0	0	0	0	0	1	1	35100	0.013975	13	0.9277749876728335	0	0	NA	NA	NA	1	33634	0.014136	13	0.923037200206254	0	0	NA	NA	NA
315381	1477f46605ab52a50a777a94145c7f4a98b13e5c6280e1f879bdca106dd3f52c	1	person	527035	[92.86,78.56,281.45,319.74]	25232.7114	large	P5	0.95	0	0	0	0	0	1	0	1	0	0	NA	NA	NA	1	34991	0.016927	6	0.9623345470189998	1	33660	0.669926	2	0.951222513746088	1	34316	0.019973	6	0.9521928802895007
315381	1477f46605ab52a50a777a94145c7f4a98b13e5c6280e1f879bdca106dd3f52c	34	frisbee	602052	[327.25,184.04,55.14,15.54]	373.4356500000003	small	P3	0.65	1	0	0	0	0	0	0	1	1	35196	0.00275	7	0.6555306397437791	0	0	NA	NA	NA	1	33712	0.003739	6	0.6586073033745649	0	0	NA	NA	NA
317595	7b08e4d7ca19652376de5a38ddb5610bfdbd9e279e15a62ca348ff64093ed44a	44	bottle	87938	[91.05,371.35,27.87,60.39]	1463.4913500000005	medium	P4	0.95	0	0	0	1	0	0	0	1	1	35306	0.029528	3	0.9561856027668578	0	0	NA	NA	NA	1	33832	0.030389	4	0.960173598224112	1	34473	0.030389	3	0.9534609962944736
317595	7b08e4d7ca19652376de5a38ddb5610bfdbd9e279e15a62ca348ff64093ed44a	44	bottle	90647	[77.64,368.23,25.95,63.77]	875.42925	small	P3	0.65	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	35342	0.00143	19	0.6586646530953056	0	0	NA	NA	NA	1	34644	0.001533	19	0.6576150581456521
317595	7b08e4d7ca19652376de5a38ddb5610bfdbd9e279e15a62ca348ff64093ed44a	62	chair	382812	[535.55,361.19,31.36,70.03]	1440.179150000001	medium	P4	0.95	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	35196	0.008146	2	0.9508011012795958	0	0	NA	NA	NA	1	34512	0.007282	2	0.9520997723597493
317595	7b08e4d7ca19652376de5a38ddb5610bfdbd9e279e15a62ca348ff64093ed44a	1	person	485891	[0.9,133.87,273.77,264.57]	44381.50705	large	P5	0.8999999999999999	0	0	0	1	0	0	0	1	1	35283	0.5	1	0.9047993682127149	0	0	NA	NA	NA	1	33807	0.669926	1	0.9088317388070685	1	34450	0.669926	1	0.9010019524178894
317595	7b08e4d7ca19652376de5a38ddb5610bfdbd9e279e15a62ca348ff64093ed44a	47	cup	680698	[329.1,398.02,61.16,27.18]	1330.5157999999992	medium	P4	0.65	0	0	0	1	0	0	0	1	1	35502	0.001238	47	0.6536690762057593	0	0	NA	NA	NA	1	34038	0.001111	49	0.6691657080106865	1	34698	0.001111	49	0.6678194461093274
317595	7b08e4d7ca19652376de5a38ddb5610bfdbd9e279e15a62ca348ff64093ed44a	47	cup	681131	[230.88,394.67,35.58,37.33]	1173.0391999999995	medium	P4	0.95	0	0	1	0	0	0	1	1	1	35326	0.015562	9	0.952546593203408	0	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA
317595	7b08e4d7ca19652376de5a38ddb5610bfdbd9e279e15a62ca348ff64093ed44a	54	sandwich	1552513	[160.71,276.58,48.8,73.19]	1584.6684500000003	medium	P4	0.8999999999999999	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	35288	0.002069	9	0.9034874011873141	0	0	NA	NA	NA	1	34630	0.001699	11	0.9192326715793876
317595	7b08e4d7ca19652376de5a38ddb5610bfdbd9e279e15a62ca348ff64093ed44a	1	person	1706021	[304.83,153.38,240.75,271.82]	40759.4263	large	P5	0.95	0	0	0	1	0	0	0	1	1	35285	0.5	3	0.9509371910923967	0	0	NA	NA	NA	1	33809	0.669926	3	0.9562243654369584	1	34452	0.669926	3	0.9553532650531447
318328	832c4aeafd5fd6f0cb3df10593e881c9651a01a8e9299a0f290a2ce0ddb79e13	17	cat	50033	[94.14,56.67,322.63,363.76]	58861.529600000016	large	P5	0.95	0	0	1	0	0	0	1	1	1	35534	0.5	1	0.9505038585246117	0	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA
318328	832c4aeafd5fd6f0cb3df10593e881c9651a01a8e9299a0f290a2ce0ddb79e13	44	bottle	88238	[496.6,38.98,70.47,121.06]	7363.756400000001	medium	P4	0.8999999999999999	0	0	1	0	0	0	1	1	1	35539	0.113098	5	0.9090998080906957	1	35402	0.070808	5	0.9303920313180567	0	0	NA	NA	NA	1	34719	0.072397	5	0.9355265050266846
318328	832c4aeafd5fd6f0cb3df10593e881c9651a01a8e9299a0f290a2ce0ddb79e13	44	bottle	89667	[569.08,45.34,69.79,107.18]	6279.346199999997	medium	P4	0.8999999999999999	1	1	0	0	1	0	0	1	1	35535	0.175866	2	0.9158143564046112	1	35398	0.263135	2	0.9023610126273026	1	34049	0.154427	2	0.9164697862778444	0	0	NA	NA	NA
326920	dcd244a87276f71fc27770a01878a83b11e13fa4783a284473133cb320a74205	1	person	473554	[92.04,379.69,93.49,227.23]	12490.983000000002	large	P5	0.85	1	0	0	0	0	0	0	1	1	35747	0.5	1	0.8592243028900219	0	0	NA	NA	NA	1	34237	0.669926	1	0.8608493097840012	0	0	NA	NA	NA
326920	dcd244a87276f71fc27770a01878a83b11e13fa4783a284473133cb320a74205	35	skis	611136	[119.3,593.94,43.31,42.46]	485.4175999999999	small	P3	0.85	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	35650	0.003418	15	0.8731113665827949	0	0	NA	NA	NA	1	34948	0.003345	15	0.8708037584250835
328162	43a987b4d10775802f467a83bb1a9ab727140ac6267cd203ae241f40a3f5e36a	42	surfboard	650072	[466.69,101.41,48.77,29.26]	338.83875000000023	small	P3	0.85	0	0	0	1	0	1	0	1	0	0	NA	NA	NA	0	0	NA	NA	NA	1	34272	0.395304	2	0.8555024913912367	1	34965	0.5	2	0.8555024913912367
328162	43a987b4d10775802f467a83bb1a9ab727140ac6267cd203ae241f40a3f5e36a	1	person	2204679	[211.41,147.13,34.25,26.76]	490.57069999999993	small	P3	0.8999999999999999	0	0	0	1	0	0	0	1	1	35783	0.5	2	0.9146619849045594	0	0	NA	NA	NA	1	34271	0.5	3	0.930437491089881	1	34966	0.5	3	0.9025206572678204
328283	f2a433cd9122c4214d62f5cec2e1d58490e566e34bbdcb109f874dd70b5a92ed	1	person	1204577	[476.67,125.23,134.69,297.09]	20877.084799999997	large	P5	0.8999999999999999	0	0	0	0	0	1	0	1	0	0	NA	NA	NA	1	35724	0.5	5	0.9121033091632781	1	34318	0.669926	4	0.9067374405510167	1	35018	0.669926	3	0.906131726947176
328283	f2a433cd9122c4214d62f5cec2e1d58490e566e34bbdcb109f874dd70b5a92ed	35	skis	1449285	[346.43,363.09,140.76,63.91]	2274.438349999998	medium	P4	0.8999999999999999	1	0	0	0	0	0	0	1	1	35862	0.043554	15	0.9141723346101551	0	0	NA	NA	NA	1	34352	0.032277	20	0.9134905305823499	0	0	NA	NA	NA
328283	f2a433cd9122c4214d62f5cec2e1d58490e566e34bbdcb109f874dd70b5a92ed	35	skis	1450265	[256.48,324.13,58.46,46.97]	571.1171500000002	small	P3	0.65	0	0	1	1	0	0	1	1	1	35879	0.026491	23	0.6592370765554606	0	0	NA	NA	NA	0	0	NA	NA	NA	1	35052	0.032277	20	0.6652698624543453
