image_id	file_name	width	height	coco_url	flickr_url	license_id	annotation_count	category_ids	small_original	medium_original	large_original	small_letterboxed	medium_letterboxed	large_letterboxed	aspect_bin	object_count_bin	rank_sha256	license_name	license_url	file_sha256	pixel_sha256	C50	C200	C500	C1000	H500	BALANCED
281091	000000281091.jpg	640	480	http://images.cocodataset.org/train2017/000000281091.jpg	http://farm7.staticflickr.com/6184/6083240108_29ffd24108_z.jpg	1	5	1,21	0	5	0	0	3	2	squareish	5-10	02fa91b56593b3a034a1e1a7ed45c2e945790db3358c78ab3c325c443fcb93c8	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	0331b1709b7cd7459e1de0a12ad6898384e60b14bfaae2a6d1a8ed8f245d9f09	53a7f28a64548841561139aa3759684543b48623fdf22a12936eae698b8eb9c2	0	0	0	0	1	0
281496	000000281496.jpg	427	640	http://images.cocodataset.org/train2017/000000281496.jpg	http://farm5.staticflickr.com/4068/4720216172_81c1a4942d_z.jpg	1	2	1,70	0	0	2	0	0	2	portrait	2-4	0166d1749ffeec022fd15b33ae485d02359cbfc6bdc703524fc8f5b19c7d56a6	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	001451dee94e5c0a8f9ddf8ca2bf0fd24e0de7b8dee7e30d33004aefad2b486e	dd7005400f6e8f318873337c850df254ecbc0dd4f633f227ef7d70747539cb9f	0	0	0	1	0	0
282473	000000282473.jpg	500	375	http://images.cocodataset.org/train2017/000000282473.jpg	http://farm1.staticflickr.com/19/88546688_bc0fa896dd_z.jpg	5	2	1,43	0	1	1	0	0	2	squareish	2-4	017f028768e399188aea4e9c79167a864dff2331f46b3ce693677e6c41c7cf87	Attribution-ShareAlike License	http://creativecommons.org/licenses/by-sa/2.0/	b3607dc6fd3ed056615e170c3aba08ef58aff2b1b5220d0dcb5e697f151db582	b2c42fdaa60f6821260b18c629d6363771d8fc4dacaa63bf22d1cbbf3b4a6ee3	0	0	0	1	0	0
282692	000000282692.jpg	640	426	http://images.cocodataset.org/train2017/000000282692.jpg	http://farm9.staticflickr.com/8496/8323874086_06860b0bfe_z.jpg	4	2	1,55	0	1	1	0	1	1	landscape	2-4	01e47f6bcc9c790b0f1ec9ac164c3fd7b89a0857dad4a7a89ff9a45fd3f7e3e4	Attribution License	http://creativecommons.org/licenses/by/2.0/	d3d317e04b4d12ac532494483d57023c1d71e4dc57af5fe70e0f833fda51a286	2d838eb7114a44f8eb14a40bf60b601735e01babd134a807d8c4c3ee3b4cc278	0	0	0	1	0	0
283181	000000283181.jpg	640	427	http://images.cocodataset.org/train2017/000000283181.jpg	http://farm7.staticflickr.com/6165/6181207075_652493d967_z.jpg	3	2	38	0	1	1	0	0	2	landscape	2-4	027eac4eb25595070635c1ee9c365f86eb78333858ee9a302465b2f6310868d4	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	0cb6c6f07428b5669b86419d4bd2340f601a3391dbc5f87c1f269ea7808fb365	aa67097311aed45afa67e6c9d74e349b27fcb40e4e317ad0306f02b57cafd314	0	0	0	0	1	0
283448	000000283448.jpg	400	500	http://images.cocodataset.org/train2017/000000283448.jpg	http://farm4.staticflickr.com/3241/3149910118_e2370b32e7_z.jpg	1	2	1,87	0	0	2	0	0	2	squareish	2-4	017ae8f59425192fc72b10c08de80b1fe6eb5bc374c2e245c73933c955d36926	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	6fdfb46b7c6ebc21291de772198239d638c297201ee52bd1b2c1501bdb9dcec8	aa9b8f0e7c9f460bd8bc73284ac04bc0eee30aa986d0a707153438676faaa93d	0	0	0	1	0	0
284310	000000284310.jpg	640	428	http://images.cocodataset.org/train2017/000000284310.jpg	http://farm5.staticflickr.com/4147/5084853747_b0cb3b521f_z.jpg	3	26	1,3,10	24	2	0	23	3	0	landscape	11+	004a7a853cf0b7ca2c61c5403f6f8a8ddb0e77be8e07c667904861e008cf1201	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	b8b8b0d6dce791ae2e91675490807967cb24275f5176360895b1c5580532a9d2	963b7bd0abee500bb67e5861be47a7f3274b34c2254d2670ead6621f8f508a0e	0	1	1	1	0	1
284406	000000284406.jpg	640	480	http://images.cocodataset.org/train2017/000000284406.jpg	http://farm4.staticflickr.com/3089/2289110642_0f975fcfb5_z.jpg	1	2	1,36	0	1	1	0	0	2	squareish	2-4	00d2c2018069fccb16fa4fa410a330a747f3e60cc71576d64a0e7e52232d85f9	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	e9c147d74c48d3e38a445652c69ccb5be19531bf17e745f75cca4e0780808cca	8894aa58da3b8dc89b4e00382568af580e9853836d82a53a7b180fc81a28083f	0	0	1	1	0	1
284914	000000284914.jpg	480	640	http://images.cocodataset.org/train2017/000000284914.jpg	http://farm1.staticflickr.com/99/296985762_4a8531287c_z.jpg	3	1	5	0	0	1	0	0	1	squareish	0-1	029e5308a2ed90a9fa93aef3240c7bbdf2e14ccf0ddfb90aa5635a453bc99de0	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	977fcdd55e6bd99ba15a730883ae05348b9a0d0c0979c903964bcf614ac5a24e	ea2cc9fb645b2252afe79ab027f95e19d0caa9b12d70fa90b395fd0b4e5f1313	0	0	0	0	1	0
285910	000000285910.jpg	640	427	http://images.cocodataset.org/train2017/000000285910.jpg	http://farm8.staticflickr.com/7274/6971795978_645d4b1a9d_z.jpg	4	7	62,63,67,72,75,77	2	3	2	2	2	3	landscape	5-10	021e625404a747955a52501585afcc107cd1fab59e1af4672af8cd73ed85fb34	Attribution License	http://creativecommons.org/licenses/by/2.0/	969918b7419b4f5017277272ae5278e240ffc3c30586ffea1d03af209735a423	efda0c0f72b5baa9f17931376445a60c82370e184410ef8180b0cbd9ffbf9413	0	0	0	1	0	0
286013	000000286013.jpg	383	640	http://images.cocodataset.org/train2017/000000286013.jpg	http://farm6.staticflickr.com/5213/5388951282_57c997281b_z.jpg	4	4	1,32,72	0	2	2	0	1	3	portrait	2-4	00fc9ca750d0f6f5369224955ddcf076fd67dec882486c907a6afd90e8a7b738	Attribution License	http://creativecommons.org/licenses/by/2.0/	8e6bf0e5dc23a88cec2ec8083ff18dbc5e28bdd1fba44521db7b7deb5049a3d1	e9fccad5394f6570192ac971a373546449233b9dbc25d0adbdab75a1e695aec9	0	0	1	1	0	1
286774	000000286774.jpg	480	640	http://images.cocodataset.org/train2017/000000286774.jpg	http://farm4.staticflickr.com/3289/3074427383_9a6edf25ea_z.jpg	4	36	3,44,62,72,74,76,77,84	28	6	2	20	13	3	squareish	11+	018cc6662e55bba73f0b35a625a5f322cb8dd9fc97b3706d160634621c66373b	Attribution License	http://creativecommons.org/licenses/by/2.0/	b7f9457b6995e771331f3ab16343627da071caf63489d28e6da297626252042f	97c2c29318975f23455738d48c1cc0029dc88dec4f3a229a63d8995e3cfa8561	0	0	0	1	0	0
286932	000000286932.jpg	375	500	http://images.cocodataset.org/train2017/000000286932.jpg	http://farm1.staticflickr.com/221/494032132_8c7d0bc77d_z.jpg	2	2	18,34	0	1	1	0	1	1	squareish	2-4	02faab9f5a8ea1eb45d6a011129e343a78348294ebb9137c375565001f829f61	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	b550e28bee8c0ffc82cbb75ace8774a095786f21dcddd7fe53aded1bf51d2a11	6b6e447d6a37252a7d72f8d4bb3634aa0f0f856a1e82ec9578a2ac66bfc647fb	0	0	0	0	1	0
286939	000000286939.jpg	640	426	http://images.cocodataset.org/train2017/000000286939.jpg	http://farm9.staticflickr.com/8455/8026724727_63ea289a89_z.jpg	6	5	1,28	0	4	1	0	2	3	landscape	5-10	01655fd71a76c9dddf3f30ddd42ff9b6cfed0bd3d5b7f59c3dc70a04b04265d6	Attribution-NoDerivs License	http://creativecommons.org/licenses/by-nd/2.0/	89323c8b0e00a040ef8eadc564bf596b5acd98c367676041cfb9ad3fd25ea2a6	ea1761c01aa52ae84c765f1f36a8588e59ee2aec055e1995beba26ca2e475425	0	0	0	1	0	0
288739	000000288739.jpg	640	340	http://images.cocodataset.org/train2017/000000288739.jpg	http://farm9.staticflickr.com/8149/7108029461_23d349ba67_z.jpg	5	14	1,8	11	2	1	8	5	1	landscape	11+	02e9be94d31c9383e7b625b831c56ed32ce7527824c9a27cb989ef6b878e2c8f	Attribution-ShareAlike License	http://creativecommons.org/licenses/by-sa/2.0/	cbdd354a0a030dcfe5c37a18bb752146f1bde6ce91e5cd28a4d6f85271daf530	cf7f88a09cd2ea8e5fee527c444063c94f1530cfb508354e484f5cf92daf4162	0	0	0	0	1	0
289012	000000289012.jpg	640	469	http://images.cocodataset.org/train2017/000000289012.jpg	http://farm4.staticflickr.com/3454/3271808642_e9b6eff28a_z.jpg	5	18	1,9,37,62	13	3	2	12	4	2	landscape	11+	01fe62c2b512bb5e4a658e1635c4f03d8ad1b7a51db96826f0819fdeeaa7bff1	Attribution-ShareAlike License	http://creativecommons.org/licenses/by-sa/2.0/	992f3655793b1ffef410f4e9fc38600024b3e15f4d521bc697cdb6f9e1b99f2a	1c31db4f3c6206e7a12d5a5569367dc7f9aeddbbeff6d46d8831905390a9eae9	0	0	0	1	0	0
289024	000000289024.jpg	480	640	http://images.cocodataset.org/train2017/000000289024.jpg	http://farm1.staticflickr.com/145/431179706_4a5e81aa60_z.jpg	4	2	1,43	0	1	1	0	1	1	squareish	2-4	02791ce52297a54dc381a7bd32f8f51527072b2097e3460b5560d406ca2a861e	Attribution License	http://creativecommons.org/licenses/by/2.0/	053c818a6d0cbc44794432531e205a9b9f9f3adbbeb46eb74e1ee2c290c8982f	6cc2462d9e1fcd22e64e587cfdce5d7f227c3dac73a26bdce41716d21874c97d	0	0	0	0	1	0
290201	000000290201.jpg	480	640	http://images.cocodataset.org/train2017/000000290201.jpg	http://farm3.staticflickr.com/2695/4136600206_503bbb0e89_z.jpg	3	9	1,15,28,44,54,58,62,67	0	4	5	0	3	6	squareish	5-10	01bff434fab04165e9dd38aeaee7b7a35b2e5347b8cd36cf60d66a3dfe47add6	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	d87baca254798f595b5813af9c2c3533eab5dfcda02f87a6a786c262f7535951	6604eac8700386dd6f6840c55342ef4ef78b5a67050da52c8d40289217d410ab	0	0	0	1	0	0
291962	000000291962.jpg	640	640	http://images.cocodataset.org/train2017/000000291962.jpg	http://farm4.staticflickr.com/3417/3391856887_9c9f2936fe_z.jpg	4	2	1,38	0	2	0	0	0	2	squareish	2-4	01d8fe05608ac6f5cad68ee4bddf3601759897f3961d4659e5139ef94824e056	Attribution License	http://creativecommons.org/licenses/by/2.0/	573bbfc1131149de89cd1025af42d203835337740fb492b0f49d763a9ca981e4	7314db69994d40ac37ae3f3caa051c8954c65e76433a2a9ae47f4bda8a407202	0	0	0	1	0	0
292156	000000292156.jpg	640	640	http://images.cocodataset.org/train2017/000000292156.jpg	http://farm6.staticflickr.com/5216/5514123405_d4bba86e45_z.jpg	4	3	1,52	1	0	2	0	1	2	squareish	2-4	02b458d0ff3c21dfa17373b9b9cea60b2131c04b58dcb589c641a533ef93fe7f	Attribution License	http://creativecommons.org/licenses/by/2.0/	67426eca4d75b818bd6cf1b26ae9ab776e700e94d566e9d374927f925ac7b79a	c56c8d53fc2998f175f86fac69baeb90db9495e289469d4029874dc41b9cdcea	0	0	0	0	1	0
293880	000000293880.jpg	640	327	http://images.cocodataset.org/train2017/000000293880.jpg	http://farm8.staticflickr.com/7090/7204164064_c143274c7f_z.jpg	1	2	5,8	1	0	1	1	0	1	landscape	2-4	01ffe1371a03d52e43c507e4edd2146cc26485b2945bf2aa9031f7b8272833b4	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	a3bb083df4f8f6fd704461ef7ffd34931d7d4352b882fb3010ad4fe14c4db18f	41b9d28270a950bd19c4204aa317c15a9dec4eb53525aa952bd0bec7a470afcd	0	0	0	1	0	0
294348	000000294348.jpg	500	333	http://images.cocodataset.org/train2017/000000294348.jpg	http://farm3.staticflickr.com/2659/4169108670_49ea85d557_z.jpg	2	2	1,15	0	0	2	0	0	2	landscape	2-4	03209f97a35a80d85d8c742fd60079d6302063c2fe2f919083f7770d1358b3c2	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	55acb5099f725575351f6ce5d95b9b6ff4d45d71d74821eb20770de71b521fc4	22ac88eb65c77d390cd5a41c727dc74f1a51829efac267b1c1f564409c912e8b	0	0	0	0	1	0
294587	000000294587.jpg	640	377	http://images.cocodataset.org/train2017/000000294587.jpg	http://farm9.staticflickr.com/8213/8413518094_7afd36c7a2_z.jpg	3	18	1,5,27,28	16	1	1	16	1	1	landscape	11+	00cae84c78493e718ee25756c5141e628421a1a5b346cfaf85046d080659bb2f	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	e01d2aa097c55a5eec8dea70a3ae9a5c2fedbf38e4780b3c27af209e86198ef4	d97f8c5b22c1babcf534fda568b952b56a9bfc1c473c9a3665aae1143d2fc835	0	0	1	1	0	1
294652	000000294652.jpg	640	426	http://images.cocodataset.org/train2017/000000294652.jpg	http://farm4.staticflickr.com/3238/2422606189_f78a79913f_z.jpg	2	12	1,62,63,75,79,82	5	5	2	4	2	6	landscape	11+	00a28bc36eb99cf5300918ea2a207289b051f8a4ab8c34d081c8074d0d2a86f1	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	097d81f1e5aa469b606eaa010601f5f0d94213b0f4cc226c23ef4c9565fb2308	bf53e8fff82e07453c0608ef70fce33f9535440cf60f27489eb1a3f41fb7bb3e	0	0	1	1	0	1
294968	000000294968.jpg	640	480	http://images.cocodataset.org/train2017/000000294968.jpg	http://farm5.staticflickr.com/4029/4541740790_6b646979ec_z.jpg	2	10	1,18,27,35	3	6	1	1	6	3	squareish	5-10	0031e1c7752b767aae5fc6f33f70a0fb690bb95d1d6c004362a998e9dacabd8a	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	02ab47db2e10e0c2e5116b3053d1f6813673f4657a82800979bfdab730657b4b	d7ac31375b0d2af03190f028eb91a54dd80f0b76b147e2a9c267489066b9056e	0	1	1	1	0	1
295097	000000295097.jpg	478	640	http://images.cocodataset.org/train2017/000000295097.jpg	http://farm6.staticflickr.com/5047/5333428521_db68d4590a_z.jpg	2	3	1,18,90	0	1	2	0	1	2	portrait	2-4	030918130771c52ab61b448dc047326361f262bbc265a214aac1b2697a9fad55	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	740dcbb95dbb4c1cdcafe42ce1b8608618c6393b57837ac4bebf1363e0f1dfb3	1f1d0e8a97ec160cc4107ddf088a986127c41e809ba7a6fef35448211d74ad72	0	0	0	0	1	0
295575	000000295575.jpg	640	351	http://images.cocodataset.org/train2017/000000295575.jpg	http://farm4.staticflickr.com/3329/3289511764_5028222354_z.jpg	3	20	1,37,43	14	4	2	12	4	4	landscape	11+	02727b3b7653ef151330b55f69c1458e84ab4669cc416187fa93b3bac115dda6	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	c372d23b90315a0eaa4d405ef7978ff1ab7ced9b75192e254b8c0982fe873987	2983c06ffd8ef51299aa05c4c6c905fac2bae01e6ba4f66d6673ff659768f864	0	0	0	0	1	0
295589	000000295589.jpg	640	633	http://images.cocodataset.org/train2017/000000295589.jpg	http://farm9.staticflickr.com/8024/6958770380_7d8a026ef6_z.jpg	1	14	1,40	10	3	1	3	10	1	squareish	11+	024c921083bd80a863fa9e830a787258e82b38706131bd45bbba9de0d2f5937d	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	b8ce20b2307f53ab41891203b0f15129a53aa2e1f84d90e57afc45a1a8e273d3	b308275f736c13e872ab978025675c915956fa629dae561cd3875d8891257c3c	0	0	0	0	1	0
296033	000000296033.jpg	640	480	http://images.cocodataset.org/train2017/000000296033.jpg	http://farm1.staticflickr.com/186/384955658_2f95fbc4fa_z.jpg	3	3	1,36	0	1	2	0	1	2	squareish	2-4	01a9d3efcd1614adfa0756d2f8955687de3637294252307e9bf2e9a9d60680b5	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	2430aa40160670cd1099989b5404a12f5ec0e9c257cb16270c4b69974914de47	83b05aacf2ec6ad40f3367e7ea114b139935800b60a59d9d64cda559d472c01c	0	0	0	1	0	0
296599	000000296599.jpg	612	612	http://images.cocodataset.org/train2017/000000296599.jpg	http://farm8.staticflickr.com/7354/9518513167_834a6ac325_z.jpg	4	3	7	1	0	2	1	0	2	squareish	2-4	0261d2dacfc460069f2a685262c1196f61c0ed4fb21f1bfc090b5308c3aa4fcb	Attribution License	http://creativecommons.org/licenses/by/2.0/	6e6d89ce26658c1d0bf6dace4af298cb7b1164f79e48a59bcea2bf3b52fcdb37	0e6a5427b909e06bb23b4c02b0d6093ff3eb680e52121c63cc7d1bd7763683a9	0	0	0	0	1	0
296693	000000296693.jpg	640	480	http://images.cocodataset.org/train2017/000000296693.jpg	http://farm8.staticflickr.com/7383/9133901524_f0070fc026_z.jpg	6	7	1,4,6	5	1	1	5	1	1	squareish	5-10	015584d3602e2506399f619ed9e6586bd03895f20982231e43847f1fe56bf363	Attribution-NoDerivs License	http://creativecommons.org/licenses/by-nd/2.0/	a9d695d0ff0daf61981097f1839a9ee0fe6293d8b7934617caabe3afc97a625a	ac8acd28f1d2b28f86ed9cb1d515b24f63d045ba5dabbce10aea45a2d84104d1	0	0	0	1	0	0
296883	000000296883.jpg	640	427	http://images.cocodataset.org/train2017/000000296883.jpg	http://farm4.staticflickr.com/3533/3261050988_e54c553e08_z.jpg	1	14	1,41	11	1	2	6	6	2	landscape	11+	01d04c15c5a5122924b363b6deacee131f0d55802afb93040648ef2e07336b77	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	8121d62dc01202f09c36da5b90e0c269b0625791077536ddb01244e99982bd62	0c2fdec4ab557a841254e3be262aa3142c356f41d682b65a1fc799be94c0d1d2	0	0	0	1	0	0
297011	000000297011.jpg	423	640	http://images.cocodataset.org/train2017/000000297011.jpg	http://farm7.staticflickr.com/6039/6227287050_35859f9d94_z.jpg	3	5	1,2,28,31	0	2	3	0	1	4	portrait	5-10	0298a118724760eadc12108247f16e906790e43c1696bc03da880efb0d05af0c	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	a76ab116fbaf6d151fcf0d18d4ad53ab68a03b4f60d3ee45fe1eb67ac141b811	4435a190ba17854457ed1dffe5abb2add6e408b2cdc32357030ddce881b0a47f	0	0	0	0	1	0
297520	000000297520.jpg	640	480	http://images.cocodataset.org/train2017/000000297520.jpg	http://farm2.staticflickr.com/1050/739261944_869f98269e_z.jpg	5	12	58,59	0	12	0	0	12	0	squareish	11+	01777fee01a4b14fd05ce386672c6e7539f62c57bafa60b3b061519a79bb3f5c	Attribution-ShareAlike License	http://creativecommons.org/licenses/by-sa/2.0/	d117361802224c097addb2ce0ee193b92344dfcc2b9f31766aa4f4e1ff3218d8	9e03477efc81e0f03b6a22b4dda5dcb638f385bd836e97ed1cde35ba208b0d07	0	0	0	1	0	0
297620	000000297620.jpg	612	612	http://images.cocodataset.org/train2017/000000297620.jpg	http://farm9.staticflickr.com/8122/8703179115_9215f109cc_z.jpg	4	6	62,63,65	0	2	4	0	0	6	squareish	5-10	02a3aeceef3bf5c12b8ca5376389bad40aaf1c4b6066be6a374e781e8165b415	Attribution License	http://creativecommons.org/licenses/by/2.0/	3794eff73e28b375597a7e31201b161d5b393f9d79de9500fdff10153d4a885c	9ecf913c38fa2106dedcbfea799c4bf7b4f9468f09ce95c5ba91fd9679acb658	0	0	0	0	1	0
297789	000000297789.jpg	500	375	http://images.cocodataset.org/train2017/000000297789.jpg	http://farm1.staticflickr.com/31/36110419_31b99cb1e0_z.jpg	4	2	1,43	0	1	1	0	1	1	squareish	2-4	02a86c85351186bbe34f9370a72dce811ddc6c0cda628dfb78dc4658022b2108	Attribution License	http://creativecommons.org/licenses/by/2.0/	6f38dae7e79bb6cf89cee663bdac44a08b589eb328fb4ba3496b4699d9054fe5	6a6f7afa25581b690033640f6a72700b1aa7ffd9b881c7ea02668caeaaff7ddb	0	0	0	0	1	0
298458	000000298458.jpg	640	480	http://images.cocodataset.org/train2017/000000298458.jpg	http://farm8.staticflickr.com/7170/6418832839_d62ffe9533_z.jpg	1	27	1,31,75,84	15	7	5	14	6	7	squareish	11+	009e507bfffa7c3dbafa6968ba3a3ac36245354cf89367d07ceaf3f1f8fa6536	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	707c1d7613cd1c9c55a00cdc93c412682bdc34a6011e619ccb6ba875959e34f9	20a819b8d70482b88cabd449fb166c2a401eadc946e036c982051511f3446bb6	0	0	1	1	0	1
299122	000000299122.jpg	640	480	http://images.cocodataset.org/train2017/000000299122.jpg	http://farm9.staticflickr.com/8110/8463195624_c560d7ba2a_z.jpg	1	38	1,44,47,59,62,67,82	19	13	6	15	14	9	squareish	11+	00e3f2e788d31d8a481c151badd6c86b5a9e4620bfa0e4893235254913098c78	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	2122374ca1e94d39ef3b5bef89f216be3f993ea62dd8c980a499c45cee82766d	4e67d64ec7383a44eeb57357d726b38d67e1a0c92ed646b192afd9f3cc5e18ce	0	0	1	1	0	1
299349	000000299349.jpg	478	640	http://images.cocodataset.org/train2017/000000299349.jpg	http://farm6.staticflickr.com/5015/5537864346_764947c20f_z.jpg	5	7	1,87	0	1	6	0	0	7	portrait	5-10	02152e90b0a42e0abd9082362609a9272679cc74217c0fc1f8236e99d0f0bfcd	Attribution-ShareAlike License	http://creativecommons.org/licenses/by-sa/2.0/	b83cefd7b9a211d974235ab97b254c313ef2ccef6588d660fa60df1efe6bbfae	9a0cc0769090412bdd5abbd96b2fad4d7382c82b052a4b291970511a4993c0e4	0	0	0	1	0	0
299785	000000299785.jpg	640	427	http://images.cocodataset.org/train2017/000000299785.jpg	http://farm5.staticflickr.com/4027/4597015373_8d530699b9_z.jpg	1	3	74,76	0	0	3	0	0	3	landscape	2-4	0237e5f312f7a267cdaaff2329284c7580a743386b4a3427125849e15648ae93	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	6cf9ecd9642e8a0d40e12bcba45704c3875a60e86f57647395c48e00515f69ad	64e2abde0f88a17a0b17de8526f12ed004d2466de3fa0f59498c57b6412e909a	0	0	0	0	1	0
300307	000000300307.jpg	500	334	http://images.cocodataset.org/train2017/000000300307.jpg	http://farm4.staticflickr.com/3293/2876393964_4140e56ec1_z.jpg	3	14	1,9,16	13	0	1	13	0	1	landscape	11+	031519483ea1d21924d0c7999b04109642cdba8099c31492f7f90fff16b2834f	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	0057b633e0aebe6378bf2d3cc1cb470d161091289982fbbfda3d9ae3509ddbf5	595166bf7b0600845e4bee30d6e706aaff17ae1bd86d66862745214a47a18375	0	0	0	0	1	0
300908	000000300908.jpg	425	640	http://images.cocodataset.org/train2017/000000300908.jpg	http://farm9.staticflickr.com/8250/8533585311_8f13ddcbd1_z.jpg	1	2	1,35	0	1	1	0	0	2	portrait	2-4	022d917cfdbeabeee7ec11f008114b62a7ab9fb46772b8b6f916a1f3e54f3b3f	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	95055b3f4b0ca126642f545836dcd4600890439e397bb7a5bbc9edef60dc9ed8	7c2f686814585dbc7fd7ea1095c71feb691ba66df251d43f2e4290e5030be267	0	0	0	0	1	0
301753	000000301753.jpg	640	417	http://images.cocodataset.org/train2017/000000301753.jpg	http://farm4.staticflickr.com/3515/3460906293_bf3e2480f5_z.jpg	1	5	1,39,40	2	3	0	2	2	1	landscape	5-10	0138c3054ec7d25b788c8092d4fa60b73c92001b45cbb2665e1f7a1bf5cc12bb	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	37be5ca330be6b1f3990f04cb277d58ea75c703f378c9cd1c5cdf8c429519ac6	f6e9e56e798638c4a23e99484de196143a47b162b4549a399a7e39de765a4aa5	0	0	0	1	0	0
301783	000000301783.jpg	640	426	http://images.cocodataset.org/train2017/000000301783.jpg	http://farm5.staticflickr.com/4029/5140389423_2a7ef0b90a_z.jpg	1	8	44,47,81	7	0	1	4	3	1	landscape	5-10	0312e8079bc4e74ec6f18bb8fdc1b0a39813cf3bddd8219fc2d203183528d743	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	9bf1ab80c747f24562bb767abc9fb684ba2cdcfdcbc34ec46d214171293c8321	0233071ad902dc6dc79606bc42aa6d1325f7e427b5a895aca6ac8479188cdd93	0	0	0	0	1	0
302319	000000302319.jpg	427	640	http://images.cocodataset.org/train2017/000000302319.jpg	http://farm8.staticflickr.com/7336/9231813773_4862c49681_z.jpg	1	3	1,37,43	1	1	1	1	1	1	portrait	2-4	03142f9daeb854ff1f4b26c4d3589ef5e34add2e760cf06bc7345eee02839604	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	4f4b1fef1927a2293b6f9fc16c34e03d15773fbcd4322334445d33eba151b4da	d5f6e3f09e8b96e53f045d9855a511b76a955db08ed06b898e20ae3c4571e57c	0	0	0	0	1	0
302660	000000302660.jpg	612	612	http://images.cocodataset.org/train2017/000000302660.jpg	http://farm9.staticflickr.com/8010/7270437846_3f0ca3c116_z.jpg	3	8	1,51,52,62,78,82	2	3	3	2	2	4	squareish	5-10	022875eb07b4acc602451cad45d77ad6c5bcc7be424b0fe0284c9ac95ef37962	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	3dfac088a354ef96410f3cea11de5e0ec0569b9ffecc11ad4a67c0493bd9b074	e2206d96b987240c8c1869f9d9b07a9b3f11f0a56954f1f72a081db2e7160ec4	0	0	0	1	0	0
302675	000000302675.jpg	500	310	http://images.cocodataset.org/train2017/000000302675.jpg	http://farm5.staticflickr.com/4034/4270197227_f5814ca7db_z.jpg	3	12	1,38	0	9	3	0	2	10	landscape	11+	028a8a12f3e56bfb8c524b2a7a39b490c8c6c01a059eec54d8370b87b0b9cce2	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	9ce47111460780a7fb5cfe7d3a818136c8dd9b52a937da04d0be4a7a41118ec0	30c9fc81fb8a5fb295e239cf18b9c691b8f69cba35885044b594db1f03e305d7	0	0	0	0	1	0
303137	000000303137.jpg	500	375	http://images.cocodataset.org/train2017/000000303137.jpg	http://farm4.staticflickr.com/3312/3474759176_c807cc6304_z.jpg	3	2	1,32	0	1	1	0	0	2	squareish	2-4	00e1b4c0fb0f47967afddfaf7ee43c977a36b788dde3d2abc59dfa0cab7a22d0	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	eb3463c94ed4452c2fba80a8d2150d95b9e579b0f5d95cca93630cbd93812ec8	906cb221f4e3d8599c88469098fe3e0789ebc57c9904dd205ebd9a170eb587ec	0	0	1	1	0	1
